dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.25,fraction_0p25,always,1,4,3.8592525179992663,735.116447231282,0.43658795197821015,0.4365879519782101
0.25,fraction_0p25,always,1,8,3.776427681000314,751.2390649696025,0.4461632249644317,0.4461632249644318
0.25,fraction_0p25,always,2,1,1.718136622000202,1651.2074556080713,1.0,1.0
0.25,fraction_0p25,always,2,2,2.8312229720004325,1002.04047086955,0.6068531652193515,0.6068531652193515
0.25,fraction_0p25,always,2,4,3.852833998999813,736.3410935266037,0.4459409936805547,0.4459409936805547
0.25,fraction_0p25,always,2,8,3.8828989969997565,730.6396592319545,0.4424881057497952,0.4424881057497952
0.25,fraction_0p25,always,3,1,1.7628916999992725,1609.2877401380758,1.0,1.0
0.25,fraction_0p25,always,3,2,2.798151771999983,1013.8835314041062,0.6300200431012515,0.6300200431012515
0.25,fraction_0p25,always,3,4,3.7753398639997613,751.4555251177724,0.4669491392840027,0.4669491392840027
0.25,fraction_0p25,always,3,8,3.7824307560003945,750.0467775912152,0.4660737535519047,0.4660737535519047
