policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
risk_proxy,3,8,2837,3.8959834099999853,728.1858523109088,10.959233649631376,4.484477999994851,64.19251959998746,0.20514628128304546,0,0,8fd2aedd00bf5cadd1b67c06aac6812fbf39bac260da628384ba0a8df0ce390b,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,1,2837,1.7978946160000078,1577.9567805324511,0.6308511328858522,0.3719329999967158,0.48156479995213874,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,2,2837,2.9128457389999767,973.961635528967,2.0335838575930594,0.9304189999284063,1.2416816000040851,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,4,2837,3.9581295550001414,716.7526885056441,5.513284335213102,2.254385000014736,58.70615120002184,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,1,8,2837,4.120871203999968,688.446655951352,11.556929736341747,4.688319000024421,64.33510459992249,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,2,1,2837,1.8125541819999853,1565.194590138891,0.6358175389490175,0.3855990000829479,0.5153019999852402,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,2,2,2837,2.9620632500000283,957.7783323836765,2.0498983503664765,0.9382999999161257,1.3191622000704228,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,2,4,2837,3.99678532300004,709.8204608774209,5.595025913640624,2.2538809998877696,57.31533620005389,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,2,8,2837,4.000789553000004,709.1100300121177,11.218797660556936,4.579616000000897,64.44311220006966,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
bc,3,1,2837,1.8596892650000427,1525.5236739778325,0.6525114131108943,0.3786830000080954,0.5026079999879585,1.0,0,0,7b07c0c01f0b72dd397627243151dcb39d907e48a31b0073be0925d187f05bf9,,,,0,0.25,fraction_0p25,paper_outputs/replay_input_clean.csv
